Kode HS,Deskripsi HS,Negara Tujuan Ekspor,Periode,Berat (Kg),Nilai (USD)
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jepang,202004,26050.344,520892.946
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jepang,202005,7135.98,144006.125
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jepang,202006,17605.39,305350.974
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jepang,202007,8947.114,151871.06
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jerman,201907,0.88,18.611
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jerman,201908,12.99,985.946
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jerman,201910,4.48,200.411
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jerman,201911,7.5,101.069
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jerman,202001,2.28,112.058
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Jerman,202003,3.08,19.491
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Kamboja,201903,44.7,891.072
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Kamboja,202005,1.997,36.722
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201901,4200.71,46505.201
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201902,17660.42,113012.997
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201903,11291.341,82261.183
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201904,4562.34,36360.1
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201905,6046.261,72335.629
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201906,3201.924,35084.903
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201907,3759.904,33383.389
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201908,4068.414,43349.152
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201909,3928.05,42196.69
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201910,4463.545,39951.406
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201911,4098.532,47522.425
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,201912,3249.897,30168.979
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,202001,4133.036,46309.095
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,202002,3687.332,34558.507
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,202003,3978.091,43510.465
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,202004,1069.162,15504.924
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,202005,792.976,8894.902
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,202006,1849.064,21986.454
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Malaysia,202007,3276.51,34340.393
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201902,181.15,1635.2
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201904,3763.62,33627.6
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201906,4488.22,40168.4
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201907,905.75,8176
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201908,4850.52,45292.3
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201909,1449.2,13817.6
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201910,5212.82,48746.7
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201911,4850.52,45292.3
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,201912,1086.9,10363.2
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,202001,2788.52,26110.7
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,202002,2788.52,26770.8
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,202003,2424.3,23255
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,202004,2967.75,28498.1
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,202005,362.3,3495.4
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,202006,11223.43,107618.1
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Mesir,202007,4850.52,46530.4
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Myanmar ,201911,24.48,489.896
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Myanmar ,202004,49.336,973.772
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Myanmar ,202005,0.965,8.865
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201902,458.4,8956.8
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201903,687.84,13439.8
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201904,343.8,6858
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201905,838.45,16662.07
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201906,506.4,9518.4
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201907,232.92,4866.6
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201908,3626.4,32331
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201909,477.6,9283.2
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201910,955.2,18619.2
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201911,358.22,7055.72
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,201912,5001.82,66426
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,202001,7608.82,93019.8
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,202002,53529.55,709961.6
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,202003,166819.9,2239205.3
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,202004,46794,623709
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,202005,35118.63,469549.7
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,202006,75149.75,1020626
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Pakistan,202007,108150.45,1492031.73
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Peru,201903,43.674,834.419
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Peru,201904,7.45,149.632
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Peru,201912,44.7,889.727
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Peru,202002,0.16,5.098
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201901,1991.43,15370.901
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201902,1070.06,8754.97
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201903,1869.944,16083.49
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201904,2989.077,29714.432
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201905,3105.622,26128.219
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201906,1567.918,13910.708
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201907,2166.199,25549.931
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201908,3408.908,38649.822
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201909,2729.34,33730.858
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201910,1521.45,14584.794
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201911,1802.137,14417.623
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,201912,1066.531,13387.987
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,202001,2758.896,22451.029
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,202002,2069.095,22411.639
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,202003,1085.327,14003.075
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,202004,811.357,4524.539
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,202005,53.4,1153.723
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,202006,7610.64,213582.99
40169911,"Parts&access kind used for vehicles of Chapter 87 for vehicles of head 8702,8703, 8704 or 8705,oth thn weatherstripping",Philipina,202007,416.785,10207.228
